name,number,from,to,departure_time,arrival_time,price,duration_hours,link,
SpiceJet,SP4119,Pune,Kochi,18:45,21:33,7907,2.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK9016,Delhi,Hyderabad,04:00,06:18,6879,2.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI4830,Chandigarh,Chennai,06:15,07:15,2530,1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI3156,Kolkata,Jaipur,16:30,18:18,5248,1.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Air India,AI7068,Delhi,Chandigarh,07:00,08:18,5023,1.3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN4970,Srinagar,Delhi,14:15,16:51,9211,2.6,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI3436,Ahmedabad,Kolkata,13:00,15:06,5474,2.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI7796,Ahmedabad,Kochi,07:45,08:51,2755,1.1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN5398,Mumbai,Ahmedabad,09:00,10:48,4530,1.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN144,Kolkata,Bangalore,17:30,20:42,9564,3.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI8926,Mumbai,Ahmedabad,22:30,01:18,10382,2.8,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Vistara,VI4661,Mumbai,Bangalore,08:15,11:03,8918,2.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Air India,AI3527,Ahmedabad,Srinagar,04:30,06:42,7913,2.2,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP8639,Goa,Ahmedabad,04:15,07:15,10596,3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP8478,Chandigarh,Kolkata,17:15,18:51,6228,1.6,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI5897,Goa,Kochi,12:00,13:42,6019,1.7,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP2421,Srinagar,Chennai,22:45,01:51,8614,3.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI2635,Chennai,Ahmedabad,11:30,14:48,10421,3.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK2014,Guwahati,Mumbai,19:00,21:00,7560,2,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Vistara,VI3220,Kolkata,Chennai,02:30,05:42,11075,3.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Air India,AI6532,Kolkata,Ahmedabad,19:30,21:00,5755,1.5,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN2263,Jaipur,Chennai,01:45,03:27,5727,1.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI534,Mumbai,Chennai,23:45,01:45,7714,2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK8380,Jaipur,Ahmedabad,01:00,03:06,5359,2.1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN4403,Pune,Chandigarh,16:15,19:27,11136,3.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI7275,Bangalore,Guwahati,15:00,17:12,5667,2.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI1967,Mumbai,Hyderabad,17:30,19:48,6959,2.3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI2425,Bangalore,Guwahati,21:15,23:57,10443,2.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Vistara,VI7421,Pune,Mumbai,18:15,20:33,7741,2.3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN456,Pune,Chennai,07:15,10:03,10757,2.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN1017,Kolkata,Mumbai,19:00,20:30,5206,1.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP1374,Goa,Bangalore,16:00,17:18,4361,1.3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI3833,Srinagar,Jaipur,09:15,10:21,3463,1.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI9584,Bangalore,Hyderabad,07:30,10:12,7632,2.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN9745,Jaipur,Ahmedabad,06:30,08:30,6356,2,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP2512,Srinagar,Kolkata,19:15,22:09,11057,2.9,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Air India,AI179,Srinagar,Kolkata,08:30,10:54,8642,2.4,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN9808,Chennai,Goa,20:15,21:27,4117,1.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN4090,Chennai,Ahmedabad,01:15,03:33,7670,2.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI2867,Srinagar,Bangalore,20:45,23:45,8955,3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN8928,Delhi,Bangalore,22:45,01:39,11379,2.9,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP386,Kochi,Chennai,06:45,08:45,6558,2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI930,Kochi,Ahmedabad,16:15,18:03,6751,1.8,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Vistara,VI1647,Kochi,Lucknow,11:30,13:42,8338,2.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Akasa Air,AK4611,Mumbai,Chennai,03:30,05:18,4887,1.8,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Vistara,VI4030,Guwahati,Jaipur,21:00,22:12,4161,1.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK5924,Srinagar,Kochi,17:45,20:51,8776,3.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN6204,Bangalore,Mumbai,20:00,23:00,8298,3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Vistara,VI4871,Goa,Srinagar,06:00,08:00,7262,2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI1326,Hyderabad,Jaipur,14:00,16:00,7364,2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI1259,Goa,Chennai,15:30,17:54,8642,2.4,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK9016,Pune,Guwahati,23:00,01:00,6218,2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Vistara,VI2590,Hyderabad,Jaipur,04:30,06:06,4900,1.6,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI3440,Chandigarh,Hyderabad,12:30,14:18,6768,1.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN5985,Mumbai,Hyderabad,03:00,06:06,8308,3.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI1597,Goa,Guwahati,16:15,18:45,7527,2.5,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK6967,Guwahati,Delhi,00:15,01:45,5605,1.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP4193,Lucknow,Chandigarh,15:45,18:27,7727,2.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN3894,Srinagar,Jaipur,04:00,05:36,5118,1.6,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP2538,Jaipur,Srinagar,19:30,21:06,6382,1.6,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
SpiceJet,SP5645,Srinagar,Lucknow,19:45,22:09,8270,2.4,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK3890,Jaipur,Pune,04:30,06:12,6196,1.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI9178,Hyderabad,Jaipur,11:30,12:42,4048,1.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK6529,Kolkata,Chandigarh,08:15,11:45,13842,3.5,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK6259,Bangalore,Pune,03:00,04:18,3766,1.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK2611,Bangalore,Mumbai,11:45,13:15,5421,1.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI143,Jaipur,Chandigarh,01:45,04:27,7311,2.7,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP7843,Kochi,Goa,21:15,22:21,3907,1.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Akasa Air,AK3828,Ahmedabad,Bangalore,06:30,09:54,11288,3.4,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN4897,Chennai,Chandigarh,16:30,18:36,7402,2.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI6492,Goa,Lucknow,23:45,01:21,4054,1.6,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK9501,Chandigarh,Lucknow,03:45,07:09,13419,3.4,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI5678,Kochi,Kolkata,09:15,10:57,5091,1.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI7814,Ahmedabad,Chandigarh,05:15,06:33,5098,1.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI5642,Mumbai,Ahmedabad,15:30,18:36,10964,3.1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI3821,Pune,Hyderabad,15:30,17:30,6632,2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Akasa Air,AK1261,Mumbai,Kochi,10:30,12:06,4153,1.6,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI9661,Chandigarh,Bangalore,07:00,08:24,3638,1.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI2441,Kolkata,Delhi,03:00,06:24,11332,3.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI3555,Goa,Pune,00:00,01:06,3104,1.1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP2724,Lucknow,Chennai,04:15,06:45,9795,2.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI8823,Chennai,Guwahati,08:00,10:30,8307,2.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP7900,Chennai,Hyderabad,02:00,04:06,7001,2.1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK3624,Lucknow,Delhi,17:45,19:15,4348,1.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
IndiGo,IN7710,Mumbai,Kochi,07:30,09:42,7603,2.2,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK2803,Hyderabad,Srinagar,21:45,23:33,4989,1.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI2279,Chennai,Ahmedabad,03:30,05:54,8308,2.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN9967,Pune,Jaipur,22:15,23:21,4266,1.1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI8812,Lucknow,Hyderabad,12:00,14:42,7087,2.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP2500,Goa,Jaipur,19:15,21:09,5806,1.9,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK4630,Jaipur,Guwahati,14:00,15:42,5215,1.7,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI5586,Bangalore,Pune,18:30,20:00,4866,1.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Vistara,VI1509,Kolkata,Delhi,10:00,11:54,7003,1.9,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Vistara,VI8335,Kochi,Jaipur,12:30,14:42,6276,2.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP8183,Jaipur,Kochi,16:15,19:15,9675,3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI4609,Delhi,Jaipur,23:00,02:18,11487,3.3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK8550,Delhi,Srinagar,14:00,16:36,8169,2.6,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP3139,Delhi,Chennai,16:00,17:48,5018,1.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI1011,Mumbai,Kolkata,21:30,22:48,4517,1.3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK8038,Guwahati,Chennai,23:15,00:51,4198,1.6,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Akasa Air,AK3493,Goa,Ahmedabad,09:30,11:36,6856,2.1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI2291,Goa,Chennai,21:15,22:15,3552,1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP6463,Pune,Kochi,21:15,22:45,5685,1.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP7086,Chennai,Lucknow,20:15,21:57,4754,1.7,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI6072,Lucknow,Jaipur,23:45,01:03,4932,1.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI2209,Kolkata,Chennai,05:00,08:30,8890,3.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK7536,Ahmedabad,Lucknow,05:00,08:00,9105,3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI9625,Jaipur,Chandigarh,15:15,16:33,4764,1.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
IndiGo,IN4556,Jaipur,Chennai,09:15,11:33,6334,2.3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP7956,Lucknow,Mumbai,09:30,10:42,3052,1.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI2357,Jaipur,Delhi,16:30,18:42,5832,2.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI7615,Kochi,Srinagar,03:45,04:51,3172,1.1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP5426,Kolkata,Delhi,04:00,06:06,6224,2.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI7551,Mumbai,Goa,02:45,04:39,5815,1.9,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK8345,Jaipur,Lucknow,03:45,06:33,9755,2.8,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI2002,Chandigarh,Guwahati,14:00,17:24,12042,3.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Akasa Air,AK149,Delhi,Chennai,07:00,08:30,5271,1.5,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI7990,Jaipur,Guwahati,13:45,17:03,9560,3.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI1343,Goa,Kochi,06:00,09:12,10992,3.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN3877,Chandigarh,Kochi,11:00,12:42,6538,1.7,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Vistara,VI4358,Kolkata,Ahmedabad,16:30,19:06,6539,2.6,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN1187,Goa,Delhi,02:45,05:27,10014,2.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI1610,Guwahati,Bangalore,05:00,06:54,7296,1.9,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK2455,Kolkata,Delhi,02:45,05:33,9290,2.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Akasa Air,AK7506,Chandigarh,Delhi,09:00,10:00,2923,1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Vistara,VI2474,Bangalore,Mumbai,11:45,13:45,7358,2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN5554,Bangalore,Srinagar,12:45,14:21,4512,1.6,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN1322,Goa,Bangalore,16:00,18:48,8027,2.8,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI4973,Srinagar,Delhi,18:00,21:06,12288,3.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK7284,Kolkata,Jaipur,01:00,04:06,9792,3.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI6701,Chandigarh,Kolkata,21:00,23:12,6256,2.2,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI5231,Srinagar,Guwahati,14:00,16:36,9482,2.6,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Akasa Air,AK3795,Ahmedabad,Lucknow,08:00,11:24,9938,3.4,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN2995,Delhi,Guwahati,22:15,01:15,8862,3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI1424,Pune,Chennai,00:30,03:42,9888,3.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI9544,Guwahati,Goa,07:15,08:39,5177,1.4,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Vistara,VI835,Delhi,Guwahati,20:15,21:57,5290,1.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI4472,Srinagar,Kochi,12:45,14:27,5366,1.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN2053,Mumbai,Pune,11:30,13:12,6167,1.7,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN2771,Pune,Mumbai,22:30,00:24,6496,1.9,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Air India,AI561,Chandigarh,Mumbai,13:45,16:09,8469,2.4,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN6355,Hyderabad,Jaipur,07:00,08:48,5772,1.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN8502,Hyderabad,Pune,10:45,13:09,6331,2.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP6050,Bangalore,Kochi,08:45,11:15,6740,2.5,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK5188,Chandigarh,Mumbai,01:45,05:15,11970,3.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN8917,Kochi,Jaipur,00:45,02:51,6680,2.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP7631,Pune,Chennai,22:45,01:21,7095,2.6,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK607,Goa,Pune,12:45,14:33,6175,1.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
SpiceJet,SP7061,Guwahati,Mumbai,03:30,05:36,7696,2.1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP4325,Lucknow,Chandigarh,22:45,01:45,8880,3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI2956,Kolkata,Mumbai,13:45,15:21,5779,1.6,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI7971,Lucknow,Delhi,07:00,08:00,3036,1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN8501,Goa,Jaipur,08:00,09:42,6541,1.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI3621,Srinagar,Delhi,17:00,18:30,4299,1.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI8750,Hyderabad,Chandigarh,15:00,16:18,3525,1.3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI1934,Delhi,Chandigarh,17:00,19:36,7867,2.6,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Akasa Air,AK7544,Guwahati,Kolkata,15:45,17:15,5833,1.5,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI8699,Ahmedabad,Kochi,03:45,05:33,5140,1.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI4650,Bangalore,Hyderabad,22:45,00:57,7332,2.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN6741,Delhi,Hyderabad,23:45,02:57,8172,3.2,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI343,Goa,Kolkata,16:00,19:24,8602,3.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP9597,Lucknow,Jaipur,17:30,19:36,6804,2.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI7121,Jaipur,Pune,07:45,09:27,5581,1.7,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI7155,Chennai,Jaipur,08:00,10:12,8159,2.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Akasa Air,AK4930,Delhi,Kochi,06:30,09:36,8047,3.1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP2895,Ahmedabad,Kochi,10:30,13:36,11014,3.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN8918,Ahmedabad,Kolkata,06:00,07:54,7328,1.9,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN6522,Ahmedabad,Mumbai,03:30,04:36,4265,1.1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP8197,Hyderabad,Chandigarh,08:00,11:12,10208,3.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI2463,Ahmedabad,Chandigarh,15:45,17:33,5216,1.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI1085,Mumbai,Bangalore,20:00,21:36,5292,1.6,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI942,Ahmedabad,Pune,07:00,10:18,10589,3.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
IndiGo,IN9907,Mumbai,Bangalore,16:30,19:00,6562,2.5,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK6552,Srinagar,Guwahati,02:45,06:09,11281,3.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP1594,Chandigarh,Guwahati,16:15,18:09,4970,1.9,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI249,Lucknow,Chandigarh,10:30,13:54,11063,3.4,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP727,Srinagar,Mumbai,01:30,03:48,6552,2.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI5221,Lucknow,Kolkata,16:45,18:45,5420,2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI1947,Kolkata,Delhi,05:00,06:06,3509,1.1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
